holidayInfo,hoursDetails,info,menuInfo,one_info,address,title
연중무휴,영업시간:주중 11:00 ~ 23:30,흑돼지 생갈비와 삼겹살이 인기인 제주 흑돼지 전문점입니다. 2층으로 이뤄진 단독건물내에서 영업중입니다.별도로 요청하면 멜젓(제주도식 멸치젓갈)을 제공하는데 고기를 찍어 먹으면 특유의 조화를 느낄 수 있어 찾는 손님들이 많다고 합니다 만원에 즐길 수 있는 흑돼지 점심특선 메뉴도 많이 찾는 편이라고 합니다.  ,"삼겹살/목살 1인분:18000,양념갈비 300g:17000",제주산 흑돼지 맛집,제주특별자치도 제주시 한라대학로 12,늘봄흑돼지 
연중무휴,영업시간:주중 07:30 ~ 22:00,강릉에서 유명한 테라로사커피가 서울에 체인점을 갖고 있다. 커피외에 브런치도 인기가 많다.,"카페라떼:5000,CEO 커피:6000",강릉에 유명한 테라로사커피가 서울로,서울특별시 종로구 중학동 19 더케이트윈 B동,테라로사 광화문점
연중무휴,영업시간:매일 11:00 ~ 21:30,"합리적인 가격에 샤브와 샐러드바를 함께 즐기는 로운 샤브샤브입니다. 디너,주말,공휴일 호주산 소고기 무제한으로 정성껏 차려냅니다. 오직 잠실웰빙점에서 먼저 선보이는 특별 메뉴도 함께 만나보세요. ","(런치)소고기샤브&샐러드바(고기70g):12900,(런치)소고기 무한샤브&샐러드바:17900,(디너)소고기/무한샤브&샐러드바:19900,(런치)초등학생:9900,(런치/디너)무제한초등학생:12900",가성비 좋은 샤브샤브 뷔페,서울특별시 송파구 올림픽로 240,로운샤브샤브 롯데월드몰점
,영업시간:주중 11:00 ~ 20:00,전통있는 중국요리 전문점으로 기본에 충실한 곳이다. 방문해서 얼큰한 짬뽕과 고소하고 달달한 짜장을 먹게 된다면 왜 기본에 충실하다고 표현하는지 느낄 수 있을 것이다. 바삭바삭한 탕수육도 인기메뉴이다.,,전남 영광의 소문난 중국집,전라남도 영광군 영광읍 중앙로 189,영안반점
,,꼬르동 블루 출신의 오너 쉐프가음식을 만들어 판매하는 곳으로 제주에서 구할수있는 재료를 만들어서 더욱더 부담감없으면서 친숙한 음식점이다.대표메뉴로는 함박스테이크정식 및 강식당 얼큰고기국수가 있다.,"함박스테이크 정식:16000,강식당 얼큰고기국수:12000,강식당 순한고기국수:12000",제주 협재 맛집 강식당,제주특별자치도 제주시 한림읍 협재1길 39,강식당
"연휴-추석 전체,일일-개천절,일일-어린이날,연휴-설날 전체,일일-광복절,일일-삼일절,일일-현충일,일일-신정,일일-한글날,일일-석가탄신일",영업시간:매일 11:30 ~ 21:30/휴식:매일 15:00 ~ 17:00,성곽처럼 생긴 2층 건물의 중식당입니다. 25년 이상의 전통을 지닌 곳이지요. 고산 양파를 직접 엄선하여 들여와 재료로 사용한다고 합니다. 입구 앞에 가꾸어놓은 정원에서 휴식을 취할 수도 있어 인기 있기가 좋습니다. 이곳의 유일한 짬뽕 메뉴인 삼선짬뽕이 인기 메뉴입니다. ,"중새우칠리소스:36000,탕수육:22000,유니짜장면:7000,짬뽕:8000,호두꿀크림중새우:36000",성곽처럼 생긴 2층 건물의 중식당,전라북도 전주시 완산구 중화산동2가 646-15,이중본
정기휴무-매주(일),,"유기농 우리 농산물만 엄선하여 식재료로 쓰고 있는 웰빙 채식뷔페입니다.튀긴 브로콜리, 가지 등을 인삼향이 나는 소스와 함께 즐길 수 있는 메뉴도 이색적이어서 인기라고 하네요. 오후3시~6시까지는 브레이크 타임입니다.토요일 11:30~21:00 Break time 15:00~17:30","런치:17600,디너:19000",우리농산물로 만든 채식뷔페,경상북도 포항시 남구 대이로 80,요산재
,영업시간:매일 07:30 ~ 16:00,파주 금촌동에 위치한 현지인 떡 맛집 '좋은날떡집'입니다. 예약하고 매장을 방문해야지만 구입할 수 있는 떡 전문점으로 시그니처 '영의정 인절미'는 크기가 다른 떡집 인절미 크기의 1.5~2배 정도입니다. 인절미 반을 가르면 안에 흰 팥앙금이 들어있으며 겉은 쫄깃하고 안은 앙금이 들어있어 찹쌀떡 느낌이 나며 콩고물은 고소하고 달콤합니다. 합리적인 가격으로 속이 꽉 찬 고소한 떡을 맛볼 수 있으며 큼직한 사이즈에 맛도 좋아서 인기 만점입니다. 재고가 빠르게 품절되며 조기 마감하므로 연락 후 방문하는 것을 추천합니다.,영의정 인절미:10000,소문난 영의정 인절미,경기도 파주시 정담길 85 동문아파트,좋은날떡집 
,영업시간:주중 10:00 ~ 22:00,"강원도 철원에 위치한 수제버거, 컵밥 전문점 착한수제버거&컵밥 식당이다.위치는 대중교통 이용시 동서울버스터미널 와수리행신수리 하차 부산슈퍼 앞 에 위치하며, 간단하고 맛이좋아 사람들의 발길이 끊이지않는다고한다.",,간단하고 배부르게 먹을수있는 식당,강원도 철원군 서면 자등로 608,착한수제버거&컵밥
"정기휴무-매월 셋째주(일),연휴-추석 전일,연휴-설날 당일,연휴-추석 대체공휴일,정기휴무-매월 첫째주(일),연휴-추석 전체,연휴-설날 전일,연휴-추석 익일,연휴-설날 대체공휴일,연휴-설날 전체,연휴-추석 당일,연휴-설날 익일",영업시간:매일 12:00 ~ 01:00,"매콤하게 양념한 곱창을 석쇠에 초벌구이해서 내는 '생곱창'으로 유명한 곳인데요, 같은 양념으로 버무린 생갈비 메뉴가 준비되어 있어 취향에 따라 곱창과 함께 구워먹을 수 있는 것이 특색이지요. ","생곱창:9000,생갈비:10000,닭발:10000,닭똥집:9000", 매운 곱창구이 전문점 ,전라북도 군산시 나운동 791-1,나리곱창
연중무휴,영업시간:주중 11:30 ~ 22:00/영업시간:주말 11:30 ~ 22:00,신선하고 맛있는 다양한 스시를 양껏 먹을 수 있는 뷔페 전문점입니다. 인테리어도 고급스럽습니다. ,"평일 점심:23800,평일저녁/주말/공휴일:27800",고급스시뷔페 전문점.,서울특별시 서초구 방배천로 11,바르미스시뷔페 (파스텔시티)
,영업시간:주중 11:30 ~ 21:30,두툼한 만두피와 꽉 찬 고기소로 인기있는 만두가 인기 있는 곳입니다.,"찐만두:7000,탕수육:27000,삼선짜장면:7000",두툼하게 빚어내는 만두로 인기인집,부산광역시 서구 구덕로321번길 11,꾸냥만두
"정기휴무-매월 넷째주(월),정기휴무-매월 둘째주(월)",영업시간:매일 11:30 ~ 21:00,"단양마늘과 각종 한약재, 직접 발효한 산야초 효소로 만든 마늘청국장과 국산돼지고기, 생오리 등으로 몸에 좋은 음식을 제공하는 곳입니다. 예약은 12인 이상 시 가능하니 확인 후 방문할 것을 추천합니다.","마늘약선정식:15000,마늘수육 중:28000,사군자능이버섯전골:0,한방능이오리백숙:60000,아로니아정식:30000",몸에 좋은 마늘 약선요리 전문점,충청북도 단양군 단양읍 삼봉로 59,성원마늘약선요리
연중무휴,영업시간:매일 11:00 ~ 23:00,"무항생제 소고기를 사용하여 패티를 만들고 콩기름으로 감자를 튀겨내는 쉑쉑버거는 가격만큼이나 뛰어난 퀄리티를 자랑한다. 고기의 육즙이 살아있는 싱글쉑, 더블 쉑버거 외에 버섯을 사용한 슈룸버거도 많은 사람들에게 사랑받는 메뉴라고 하니 참고할 것. 사이드 메뉴인 감자튀김은 꾸덕한 질감의 달달한 밀크셰이크에 포옥 찍어먹으면 색다르게 즐길 수 있다.","쉑버거(single) :6900,슈룸버거(single):9400,스모크 쉑 버거(single):8900,쉑 스텍버거:12400,핫도그:4400,치즈 프라이 (감자튀김):4900,쉐이크 :5900,생맥주 Slow IPA Draft:6800,생맥주 juju blonde Ale Draft:6800,와인 Red Glass 1잔:7800",식신히어로에서 쉑쉑버거를 배달해드립,서울특별시 강남구 도산대로 327,쉐이크쉑 청담점
연중무휴,영업시간:매일 11:30 ~ 21:30,"인사동 쌈지갈 근처에 위치한 수제비가 유명한 곳입니다. 다시마 멸치를 넣어 우려낸 담백한 맛의 맑은 육수와 고추장 풀어 매콤한 육수에 끓여내는 수제비를 맛볼 수 있는데요. 손 반죽하여 졸깃한 수제비는 직접 담근 배추김치와 시원한 동치미와 함께 즐기지요. 냉 콩국수, 골뱅이무침, 해물파전 등 동동주에 즐길 안주거리가 준비되어 있으며, 식당 벽면에는 수제비를 담아내는 항아리가 가득 진열되어 있습니다. ","항아리수제비:6000,해물파전:10000,골뱅이:13000",항아리 수제비가 유명한 수제비 전문점,서울특별시 종로구 관훈동 29-2,인사동 항아리수제비
연중무휴,영업시간:주중 09:00 ~ 03:00,"양파, 대파, 감자 등의 야채와 당면을 넣고 짭조름하게 양념한 장군찜닭을 맛 볼 수 있습니다. ",장군찜닭:12000,중독성 강한 양념으로 유명한 찜닭,대구광역시 달서구 계대동문로 8,장군찜닭
연중무휴,영업시간:주중 09:00 ~ 02:00,깔끔하게 튀겨진 닭 위에 파와 생마늘을 얹어서 먹는 파닭이 대표 메뉴,파닭 한마리:19000,파닭이 인기인 치킨 전문점,충청북도 청주시 상당구 낙영로4번길 8,왕천파닭
연중무휴,영업시간:주중 09:00 ~ 21:00,"다양한 종류의 중식 요리를 맛볼 수 있는 곳. 수많은 음식 중에서도, 가장 인기 있는 메뉴이면서 독특한 음식은 비빔 짬뽕이다","비빔짬뽕:6000,속풀이짬뽕:5000,볶음밥:5500",비빔 짬뽕이 독특한 짬뽕 전문점,전라북도 전주시 덕진구 산정동 875-4,성완각 
,,"김영희강남동태찜은 싱싱한 해물로 요리하는 해물요리 전문점이다. 해물찜,아구찜,동태찜 등 여러가지 메뉴가 있다.",,해물요리 전문점 김영희강남동태찜,충청남도 금산군 금산읍 사직중앙로 37,김영희강남동태찜 충남금산점
,,"대감돌솥우렁쌈밥은 계룡시에 위치한 우렁쌈밥집이다. 게장정식,수육,쌈밥 등 다양하게 즐길 수 있다.",,대감돌솥우렁쌈밥 계룡시 맛집,충청남도 계룡시 번영로 95,대감돌솥우렁쌈밥
,영업시간:주중 11:30 ~ 22:00,"정통 일식을 부담스럽지 않은 가격으로 선보이는 런치메뉴와 가족스페셜, 여성고객을 위한 사모님 정식 등 다양한 특별메뉴가 준비되어 있습니다. 참치내장을 가지고 만든 특별 양념장에 찍어먹는 생선회가 특히 인기입니다. ","평일 런치정식:20000,평일 석식B:45000,평일 석식A:65000",일식당 삿뽀로의 등촌점,서울특별시 강서구 공항대로 347,삿뽀로(등촌점)
,,"족발, 보쌈 등을 맛볼 수 있는 맛집이다. 합리적인 가격으로 탱글하고 쫄깃한 족발, 담백한 보쌈 등을 맛볼 수 있다.",,족발전문점,전라북도 완주군 봉동읍 둔산2로 65-1,돈앤돈 족발보쌈
"연휴-설날 전일,연휴-추석 익일,연휴-설날 대체공휴일,연휴-설날 전체,연휴-추석 당일,연휴-설날 익일,연휴-추석 전일,연휴-설날 당일,연휴-추석 대체공휴일,연휴-추석 전체",영업시간:매일 12:00 ~ 21:00/휴식:매일 15:00 ~ 18:00,"200여 가지의 다양한 요리를 즐길 수 있는 프리미엄 뷔페입니다. 입구에서부터 세계 각국의 와인병들이 일렬로 길게 진열되어 있습니다. 바베큐, 즉석 스테이크부터 싱싱한 고기들로 요리하는 활어회코너까지 마치 음식의 천국에 온 듯한 기분을 만끽할 수 있습니다. ","평일 점심 대인:29000,평일 점심 소인(초등):18000,평일 점심 유아(4~7):11000,평일 저녁 대인:38000,평일 저녁 소인(초등):21000,평일 저녁 유아(4~7):14000,주말/공휴일 점심/저녁 대인:42000,주말/공휴일 점심/저녁 소인(초등):24000,주말/공휴일 점심/저녁 유아(4~7):16000",풍성하고 다양한 음식이 구비된 뷔페,대전광역시 유성구 계룡로 55,더제이뷔페
"연휴-설날 전일,연휴-추석 익일,연휴-설날 대체공휴일,연휴-설날 전체,연휴-추석 당일,연휴-설날 익일,연휴-추석 전일,연휴-설날 당일,연휴-추석 대체공휴일,연휴-추석 전체",영업시간:매일 10:00 ~ 22:00,고양시 웰빙음식 축제 수상 경력의 백숙 전문점입니다. 토종닭에 능이 버섯을 넣고 푹 고와낸 닭백숙이 대표 메뉴이지요. 능이 버섯이 기름기를 잡아주기 때문에 담백하고 깔끔한 맛을 내는 것이 특징입니다.,"능이 버섯 닭백숙:48000,닭볶음탕:40000,능이 버섯 오리백숙:50000,능이 버섯 영계탕:12000","능이 버섯을 넣어만든 닭,오리백숙",경기도 고양시 일산서구 일산로803번길 82-7,능이버섯백숙삼계탕벅벅가든
연중무휴,영업시간:매일 11:30 ~ 00:00, 여의도에 새로 오픈한 조선횟집 입니다. 사시사철 우리 생선을 우리의 방식의 회로 즐기실 수 있습니다.,제철회 모둠 1인:39000,여의도에 새로 오픈한 조선횟집,서울특별시 영등포구 국제금융로2길 25,조선횟집 여의도지점
연중무휴,영업시간:주중 10:00 ~ 20:30,"냉면은 명태식해 ,오이, 배가 올려진 면에 원하는 만큼의 육수를 넣고 백김치, 무절임과 쌈싸먹는 수육이 냉면과 잘 어울리는 회냉면과 수육이 인기있는 냉면 전문점입니다. ","냉면:7000,막국수:7000,돼지수육:18000",회냉면과 수육이 인기있는 냉면전문점 ,강원도 속초시 조양동 1490-235,한양면옥  
연중무휴,영업시간:매일 11:00 ~ 20:30,"살얼음 동동 물냉면, 매콤 새콤 달콤 비빔냉면, 쫄깃 환상의 맛 회냉면, 100프로 손으로 만든 수제왕만두가 인기인 영월의 냉면전문점입니다.","물냉면/비빔냉면:7000,설원왕만두:6000,한접시보쌈:18000,보쌈(中):30000,회냉면:8000",담백한 칡냉면이 대표인 한식당,강원도 영월군 영월읍 영흥리 901-47,설원칡냉면
,영업시간:주중 12:00 ~ 22:00,장미꽃처럼 돌돌 말린 채로 내오는 특허 출원한 보쌈김치를 곁들여 먹는 야들야들한 식감의 보쌈과 족발이 이 집의 대표 메뉴이지요. ,"보쌈:25000,왕족발 :25000",족발 보쌈 전문점 ,서울특별시 영등포구 양평로17길 12-2,이필당 왕족발보쌈 본점
"연휴-설날 전일,연휴-추석 익일,연휴-설날 대체공휴일,연휴-설날 전체,연휴-추석 당일,연휴-설날 익일,연휴-추석 전일,연휴-설날 당일,연휴-추석 대체공휴일,연휴-추석 전체",영업시간:매일 11:30 ~ 22:00,"경복궁 한정식은 삿뽀로, 더고구려 등 레스토랑을 운영하는 엔타스라는 기업이 운영하는 곳이다. 한우 고기를 한정식 코스와 함께 즐길 수 있으며 흑임자 죽, 활어회, 육회, 월남쌈, 냉채 등이 고기를 먹기 전에 제공된다. 고기를 굽는 불판은 일회용으로 다시 쓰지 않는 점이 특이하다. ","생갈비코스:56000,양념갈비코스:50000,한우꽃등심코스:83000",한우 고기 한정식 코스,서울특별시 서초구 서초중앙로 195,경복궁 서초점
정기휴무-매주(월),"영업시간:일,화,수,목,금,토 11:00 ~ 21:30",40년 역사의 전주 고궁에서 새로 오픈한 현대적인 비빔밥 전문점. 고궁과는 달리 비밤빕이 미리 비벼져 나오는 것이 특징이다.,"런치:18000,담정식:39000,한상차림:24000,연회정식:29000",현대적인 비빔밥 전문점,전라북도 전주시 완산구 유연로 170,고궁담
연중무휴,영업시간:주중 08:00 ~ 21:00,"제주 맛의 세 가지 보물. 뚝배기, 자리물회, 옥돔구이 전문점이라 하여 '삼보(參寶)식당'이라고 이름 붙였다고 하네요. 인기메뉴인 뚝배기는 오분자기와 해물은 물론, 성게알까지 듬뿍 넣어 끓입니다","전복뚝배기:14000,특전복뚝배기:20000,옥돔구이:35000",제주맛의 세가지 보물을 맛보다,제주특별자치도 서귀포시 중정로 25,삼보식당
연중무휴,영업시간:주중 11:30 ~ 20:30,"50년 전통의 정통 한정식 전문점 대림정 입니다. 현대적이면서도 한정식 분위기를 물씬 느낄 수 있는 안락한 인테리어를 가지고 있어 한식 고유의 맛을 푸짐하게 먹을 수 있습니다. 8인부터 200석 까지 다양한 크기와 형태의 룸을 갖추고 있어 비지니스 모임, 소규모모임부터 회의, 회갑연, 돌잔치, 피료연 등의 대규모 회식까지 가능합니다. 오후 2시까지는 한정식 메뉴를 좀 더 저렴하게 먹을 수 있는 점심메뉴가 준비되어 있으며 오후 2시부터 오후 5시30분까지는 준비시간입니다.","수라상1인:45000,만수무강상:40000,수복상:35000,수정상:30000",50년 전통 한정식 전문점,서울특별시 중구 퇴계로 205,대림정
연중무휴,영업시간:주중 11:30 ~ 20:30,임금님수라상정식이 푸짐하고 맛있는 한정식집입니다. 예약은 6인이상 가능합니다.,"대표임금님 수라상 대인:12000,대표반반떡갈비수라상:16000,임금님 수라상 소인:7000",임금님수라상 한정식집,광주광역시 광산구 왕버들로 113-2,행복한임금님 수완점
연중무휴,영업시간:주중 11:30 ~ 22:00,맛있는 양념갈비와 생갈비를 맛볼수 있는 고급 한식당입니다.,"생갈비:34000,양념갈비:29000,물냉면:7000,생갈비코스:56000,상견례한정식코스:55000,양념갈비코스:50000,점심특선한정식:22000",맛있는 양념갈비를 맛볼수있는 한식당,충청북도 청주시 흥덕구 2순환로 1250,경복궁 청주점
"연휴-설날 전일,연휴-추석 익일,연휴-설날 대체공휴일,연휴-설날 전체,연휴-추석 당일,연휴-설날 익일,연휴-추석 전일,연휴-설날 당일,연휴-추석 대체공휴일,연휴-추석 전체",영업시간:매일 11:30 ~ 22:30,특제 양념으로 구운 오리불고기로 유명한 오리 요리 전문점입니다.,"소양념갈비:16000,소양념갈비살:16000,돼지갈비:10000,오리불고기:39000,생오리소금구이:38000,오리탕:38000,장어:30000",오리불고기로 유명한 오리 요리 전문점,울산광역시 중구 성안동 374-1,솔밭가든
,영업시간:매일 11:30 ~ 22:00,연산동에서 매콤한 음식이 땡길 때 가장 먼저 생각나는 곳입니다. 감칠맛이 살아있는 이곳만의 매콤한 양념이 특히 사랑 받는 비결입니다. 상호처럼 신선한 재료만 사용하는 착한 식당으로 훌륭한 낙지볶음을 맛볼 수 있습니다.,"낙지볶음:9500,낙지해물파전:15000,연포탕:35000,전복죽:10000,새우만두:5000,김치왕만두:6000",맛있게 매운 낙지볶음 전문점,부산광역시 연제구 반송로 43,착한낙지 부산연제점
,영업시간:주중 11:30 ~ 22:00,"이천 쌀로 지은 밥에 간장게장, 생선구이, 잡채, 전, 쌈 채소 등 스무 가지 정도의 반찬이 무제한으로 제공되는 '한정식' 메뉴가 인기. 예약은 5명이상부터 가능합니다.",한정식:15000,이천 쌀밥을 맛볼수있는 한식당,서울특별시 서초구 강남대로 213,산들해 양재동점
연중무휴,영업시간:주중 11:30 ~ 20:30,"함백산 돌솥밥은 돌솥 뚜껑을 열면 곤드레 향이 가득한 곤드레 돌솥밥 정식으로 유명한 한식당으로 정선군 고한읍 고한리에 있다. 푸르스름한 곤드레나물과 하얀 김 나는 돌솥밥에 양념간장을 넣고 비벼 정성에서 채취한 산나물 반찬을 곁들여 식사할 수 있다. 저녁 시간이면 손님이 많은 편이므로 조금 일찍 찾는 것이 좋다. 산채비빔밥, 골뱅이무침, 버섯 전골, 삼계탕 등 다양한 메뉴를 제공하고 있다.","함백산돌솥밥:10000,곤드레밥:6000,산채비빔밥:7000,버섯전골:30000,골뱅이무침:12000",곤드레 향 가득한 곤드레돌솥밥,강원도 정선군 고한읍 함백산로 1675,함백산돌솥밥
연중무휴,영업시간:주중 11:00 ~ 23:00,,"보쌈정식:7000,쟁반 막국수:10000,김치보쌈:23000",김치보쌈과 쟁반막국수가 인기인 한식당,강원도 원주시 로아노크로 8,원주보쌈왕족발
연중무휴,영업시간:주중 11:00 ~ 00:00,"동대문에서 맵기로 유명한 동대문엽기떡볶이의 신천점 입니다. 1인분이 아닌 3~4인분의 떡볶이로 입안이 화끈하고 얼얼하지만 맛있게 매운 떡볶이를 맛보실 수 있습니다. 대표메뉴로는 엽기떡볶이, 엽기오뎅이 있으며 기본적으로 치즈, 소세지,당면 등이 들어있습니다. 야끼만두,계란 등은 추가 하실 수 있으며 떡볶이를 시키시면 매운맛을 달래줄 쿨피스를 서비스로 드립니다.","엽기떡볶이엽기오뎅:14000,엽기세트A:17000,엽기세트B:19000,참숯뼈없는닭발:15000,엽기닭도리:24000","화끈하게 매운 엽기떡볶이,엽기오뎅",서울특별시 송파구 백제고분로 7길 28-5,동대문엽기떡볶이(신천점)
연중무휴,영업시간:주중 12:00 ~ 22:00,"싱싱한 자연산 통생선회 전문점입니다. 조명이 화려한 곳으로 일본풍 다다미방으로 꾸몄는데요. 쫀득한 생선회와 함께 해산물, 초밥, 생선구이, 튀김 등 일식 요리가 푸짐하게 나오는 정식이 대표메뉴이지요. ",코스류:40000,자연산 통생선회 전문점,경상남도 거제시 고현동 972-10,대호일식
연중무휴,영업시간:주중 11:30 ~ 22:00,"매우 고급스러운 분위기의 일식집. 회의 신선도도 좋고 맛도 좋아서 사람들이 많이 찾는다. 음식의 데코와 색, 차림도 감각적이고 고급스럽다. 상견례냐 중요한 손님을 접대하는 자리에 좋은 곳이다. ","사모님 정식:20000,런치정식:22000,참치 런치정식:35000",고급 일식 레스토랑,대전광역시 서구 만년동 282 해가든센트럴파크 2층,삿뽀로 대전점
,영업시간:주중 11:30 ~ 22:00,"쾌적하고 고급스러운 실내인데요. 가족모임이나 단체모임이 가능한 넓은 실내지요. 대표메뉴로 한우코스요리를 비롯하여 한우특선, 양념갈비, 런치메뉴가 준비되어 있습니다. ","생갈비코스:56000,보리굴비 정식:25000,양념갈비세트:37000,생갈비코스:56000,보리굴비 정식:25000,양념갈비세트:37000",한국식 숯불갈비 코스요리 전문점,경기도 고양시 일산동구 백석동 1332-3,경복궁 (백석점) 
비정기휴무,영업시간:매일 10:00 ~ :,"남진야시장에 열리는 자유시장 사거리 모퉁이에 위치한 '도깨비자유만두'. 얇은 피에 동그랗게 빚어진 속이 꽉 찬 만두를 맛볼 수 있는 곳입니다. 고기만두와 고추만두 두 가지로 가득 찬 고기와 부추, 당면의 고기만두와 김치와 고추가 들어있어 알싸하게 매운 고추만두 모두 인기입니다. 찐빵도 함께 판매하며 만두 소진 시 마감하니 참고 바랍니다.","고기만두 8개:3000,고추만두 8개:4000,찐빵 3개:2000",얇은피로 만들어진 동그란 시장만두,전라남도 목포시 자유로 122 자유시장,도깨비자유만두
연중무휴,영업시간:주중 11:00 ~ 23:00/영업시간:주말 11:00 ~ 23:00,"압구정동에서 오랫동안 자리를 지켜온 일식집입니다. 모둠회와 초밥, 장어, 튀김과 알밥까지 다양한 맛을 즐기려면 코스 요리를 선택하는 것이 좋다고 합니다. 압구정동 외에 사당동 등에 분점이 있습니다.","사시미:110000,저녁 정식B:48000,점심 정식 B:33000",신선한 모둠회가 인기,서울특별시 강남구 언주로 857,이즈미 압구정점
