holidayInfo,hoursDetails,info,menuInfo,one_info,address,title
연중무휴,영업시간:주중 11:30 ~ 22:00,"맛깔스런 한정식 대표메뉴인 한식 프랜차이즈의 산들해 1호점입니다. 보쌈, 생선구이, 간장게장 등 20여가지 밑반찬이 한상으로 차려지는 한정식 메뉴가 인기입니다. 예약은 5명이상부터, 룸은 10명이상부터 이용가능합니다. ","한정식:15000,황태구이:12000,돌솥 돼지불고기:15000,돌솥 소불고기:20000",맛깔스런 한정식 메뉴인 한식프랜차이즈,서울특별시 송파구 위례성대로 6,산들해
,영업시간:매일 10:00 ~ 00:00,"2개 층을 사용하는 넓은 곳으로 방으로 되어 있어 편안하게 앉아 식사를 할 수 있습니다. 10여가지 종류의 조개와 야채로만 맛을 낸 조개찜이 대표메뉴입니다. 조개국물에 칼국수, 손만두, 손수제비 등의 사리를 추가할 수 있습니다.","조개찜:38000,조개구이:40000",담백하고 시원한 맛의 조개찜 전문점,경상남도 거제시 중곡로1길 35,1박2일조개찜해산물 거제본점
"연휴-설날 전일,연휴-추석 익일,연휴-설날 대체공휴일,연휴-설날 전체,연휴-추석 당일,연휴-설날 익일,연휴-추석 전일,연휴-설날 당일,연휴-추석 대체공휴일,연휴-추석 전체",영업시간:주중 11:03 ~ 02:10,"서울, 군산, 순창 등지에 분점이 운영되고 있는 한식당 번지농장의 본점입니다.","아구찜(2인):30000,아구찜(소):45000,아구찜(대):55000",재배한 야채를넣은 아구찜이 인기인식당,전라북도 완주군 화산면 화산남로 218-83,번지농장돌판아구찜본점
연중무휴,영업시간:매일 11:30 ~ 00:00,"돼지고기로 뽀얗게 우려낸 육수에 편육과 김, 부추 등의 고명을 얹어내는 제주도의 향토 요리 '고기국수'가 이 집의 인기 메뉴인데요, 이 외에도 멸치국수, 비빔국수, 콩국수, 물만두, 돔베고기 등의 메뉴를 갖추고 있습니다. ","고기국수:6500,비빔국수:5500,콩국수:7000,멸치국수:5500,멸고국수:6500",고기국수가 인기인 국수전문점,제주특별자치도 제주시 연동 293-58,국수만찬
연중무휴,영업시간:매일 11:00 ~ 00:00,"홀에서 조리하는 모습을 전부 볼 수 있도록 주방이 개방형으로 만들어져 있는 곳이지요. 샌드위치와 화덕 피자, 스파게티 등 다양한 메뉴가 두루 인기입니다. ","마레 파스타:17500,까르보나라:15500,마르게리타:16500",오픈키친 이탈리안 레스토랑,전라북도 군산시 한밭로 76-11,파라디소 페르두또
연중무휴,영업시간:주중 10:00 ~ 22:00,누룽지 죽이 곁들여지는 백숙을 맛 볼 수 있습니다. ,"누룽지 오리백숙:40000,누룽지 닭백숙:33000",백숙 메뉴가 인기인 한식당,충청남도 보령시 명천동 41-15,대명정
,영업시간:주중 11:30 ~ 22:30,실내는 예식장 느낌으로 대리석으로 마감되어 고급스러운 분위기이다. 하지만 소갈비가 수입산이라 가격대비 비싸다는 평이 많다. 금요일 점심예약은 받지않습니다.,"갈비살양념구이:18000,갈비살소금구이:19000,진갈비살:21000",대규모의 소갈비 전문점,부산광역시 부산진구 부암동 123-6,외식일번가(부산본점)
연중무휴,영업시간:매일 10:00 ~ 23:00,"푸짐한 양의 해산물과 회를 즐길 수 있습니다. 자연산 활어회를 전문으로 하고, 생선구이, 해삼, 낙지, 조개, 게, 튀김 등의 곁들이 음식들이 푸짐하게 나옵니다. 2층에 위치해 경관이 아주 좋습니다.","농어회:100000,도시락류:8000,광어, 우럭 각 중:70000,대:90000,덜렁이네스페셜:130000",푸짐한 밑반찬이 나오는 횟집,인천광역시 중구 월미문화로 95,덜렁이네횟집
"연휴-설날 전체,연휴-추석 당일,연휴-설날 익일,정기휴무-매주(토,일),연휴-추석 전일,연휴-설날 당일,연휴-추석 대체공휴일,연휴-추석 전체,연휴-설날 전일,연휴-추석 익일,연휴-설날 대체공휴일",영업시간:주중 11:00 ~ 20:30,"20년동안 한결같은 맛으로 제주도민들에게 사랑받아온 맛집입니다. 매콤한 낙지볶음과 구수한 청국장을 함께 즐기는 것으로 유명한데요,  매콤한 소스와 소면으로 잘 버무려진 낙지와 식당 전체에 퍼진 냄새의 주인공인 구수한 청국장은 밥 한그릇을 금세 비우게 하지요. ","낙지볶음 소:12000,중:15000,대:20000,청국장:4000",매콤한 낙지볶음과 구수한 청국장,제주특별자치도 제주시 연동 292-36,시골길
,영업시간:매일 07:00 ~ 21:00,익산 남부시장 안에 위치한 '시장통닭'. 냉장 상태에 있던 신선한 닭고기를 깨를 섞어 넣은 반죽에 버무려 바삭하게 튀겨내는 통닭이 이 집의 유일한 메뉴다. 치킨무도 직접 만든 것이라 상큼하면서 아삭하다. 포장만 가능하며 전화 주문 후 방문하면 바로 치킨을 받을 수 있다.,치킨:17000,깨를넣은 반죽에 바삭하게 튀겨낸 치킨,전라북도 익산시 평동로11길 12,시장통닭
"연휴-설날 전일,연휴-추석 익일,연휴-설날 대체공휴일,연휴-설날 전체,연휴-추석 당일,연휴-설날 익일,연휴-추석 전일,연휴-설날 당일,연휴-추석 대체공휴일,연휴-추석 전체",영업시간:매일 12:00 ~ 02:00,해산물이 끝도 없이 나오는 푸짐한 코스요리로 사랑받고 있는 부산 수영구의 일식당입니다.,"A코스:30000,B코스:20000,메로구이:20000,회비빔밥:10000",푸짐한 코스요리를 맛볼수 있는 일식당,부산광역시 수영구 수영로680번길 12,청해일식
"연휴-설날 전일,연휴-추석 익일,연휴-설날 대체공휴일,연휴-설날 전체,연휴-추석 당일,연휴-설날 익일,연휴-추석 전일,연휴-설날 당일,연휴-추석 대체공휴일,연휴-추석 전체",영업시간:주중 11:00 ~ 22:00,"정육식당으로 1층에는 정육점이 2층에는 고기를 구워먹을 수 있는 식당이 있습니다. 메뉴로 모듬구이와 생갈비 양념갈비, 버섯전골, 황제탕, 갈비탕, 된장찌개 등이 있지요. 매장은 200석 이상의 규모로 놀이방 등이 갖추어져 있습니다. ","모듬구이 700g:70000,양념갈비 170g:22000,생갈비 350g:27000,육사시미:22000,버섯전골:24000",흑 한우와 흑 돼지구이 전문점,제주특별자치도 서귀포시 일주동로 8421,서귀포시축협 흑한우명품관 
연중무휴,영업시간:주중 00:00 ~ 00:00,"안양에 위치한 올갱이 해장국 맛집으로 대표메뉴인 올갱이 해장국 맛집으로  올갱이와 부추 아욱이 듬뿍 들어간 구수하고 개운한 맛이 일품인 올갱이 해장국과  감칠맛 나는 양념에 푸짐하게 들어간 올갱이에 소면을 곁들이는 올갱이 무침, 바삭함이 일품인 올갱이 전이 대표메뉴이다. ","올갱이 해장국:8000,올갱이 부추전:8000,올갱이 무침:25000",올갱이가 듬뿍 들어간 해장국 맛집 ,경기도 안양시 동안구 관악대로342번길 11,금강올갱이해장국
연중무휴,영업시간:주중 10:00 ~ 01:00,"다양한 TV맛집프로에 소개된 바 있으며, 식당에서 먹지 않고 포장해갈 수도 있는데요. 국내산 생족발을 한약재를 넣고 삶아낸 왕족발이 유일한 메뉴인데","족발:25000,냉채족발:30000,쟁반국수:10000",서남 시장에 위치한 족발 전문점,대구광역시 달서구 달구벌대로329길 28,서남시장 김주연왕족발 
연중무휴,영업시간:주중 12:00 ~ 22:00,나연정 한정식이 인기인 전라도 광양에 위치한 한정식 전문 입니다. ,나연정 한정식:20000,전라도 광양에 위치한 한정식 전문점,전라남도 광양시 행정길 3,도솔정
연중무휴,영업시간:주중 11:00 ~ 22:00,"간장게장, 양념게장 무한리필 전문점. 쿨의 김성수가 운영하는 곳입니다. 메뉴로는 양념게장, 간장게장, 간장새우 등이 나오는 해꽃큰상이 대표메뉴이며 간장게장정식 등 평일 점심메뉴가 있습니다. 세트는 2인 이상, 무한리필은 인당 주문해야합니다. 매장은 매우 넓으며 우드를 사용한 모던한 인테리어. 테이블석과 좌석이 나뉘어져 있습니다.   ","무한리필:25000,정식:17000,무한리필:17900,정식:15000","간장게장, 양념게장 무한리필",경기도 용인시 수지구 용구대로 2737-8,해변의꽃게
"정기휴무-매월 넷째주(화),정기휴무-매월 둘째주(화)",영업시간:주중 10:30 ~ 21:00,대구머리찜 메뉴만 전문적으로 내놓고 있지요. 붉게 양념된 대구살과 콩나물을 섞어 먹으면 맛이 좋은 얼큰한 대구머리찜으로 유명한 한식당입니다.  ,"대구머리찜(소):20000,대구머리찜(특대):35000",얼큰한 대구머리찜으로 유명한 한식당 ,강원도 강릉시 성산면 구산리 365-2,옛카나리아  
"연휴-설날 전일,연휴-추석 익일,연휴-설날 대체공휴일,연휴-설날 전체,연휴-추석 당일,연휴-설날 익일,연휴-추석 전일,연휴-설날 당일,연휴-추석 대체공휴일,연휴-추석 전체",영업시간:매일 11:30 ~ 22:00/휴식:매일 15:00 ~ 17:00,"한정식을 중심으로 일품요리와 구이를 선보이는 한정식집입니다.  크고 작은 각종 모임과 돌잔치 및 회갑잔치, 상견례등 가족 연회장소로 널리 알려져 있는 곳입니다. 한정식의 전문가들이 모여 탄생시킨 매장으로 음식구성 및 품질이 뛰어나며 궁중잡채, 메밀냉채, 탕평채, 모듬활어회 등의 고급스러운 음식들을 선보입니다.","진연코스:49000,진풍정A:68000,진찬코스:38000,진풍정B:55000,어상B코스:80000",품격있는 고급 한정식 맛집 ,서울특별시 강남구 테헤란로52길 15,진풍정 강남점
"연휴-설날 당일,연휴-설날 전일,연휴-추석 당일,연휴-추석 전일",영업시간:주중 11:30 ~ 22:00,"시간대별로 다양한 가격의 정식 메뉴가 준비되어 있는 일식당입니다. 정식 메뉴에는 생선회나 해산물회, 초밥 외에도 아기자기하게 세팅된 다양한 요리가 기본으로 제공됩니다. 젠 스타일로 꾸민 별실을 여러 개 갖추고 있어 인근에서 가족 모임이나 손님 접대를 위해 즐겨 찾습니다.","런치정식:21000,주말정식:30000,디너정식:42000",모임이나 접대를 위해 즐겨찾는 일식당,서울특별시 송파구 오금로11길 7,삿뽀로 방이점
,,,,,경상북도 경주시 내서로 418-1,아화분식
,,,,,강원도 홍천군 서석면 풍암장터2길 49-4,맛고을
,,,,,전라남도 보성군 노동면 평동로 927,강변식당
,,,,,전라남도 신안군 압해읍 압해로 889,처갓집양념치킨 압해도점
,,,,,경상북도 경산시 진량읍 봉황길 10,오감토스트
,,,,,광주광역시 북구 동림동,초가왕족발보쌈
,,,,,경상북도 청송군 현서면 구산북로 89,가마솥소머리곰탕
,,,,,경상북도 경산시 진량읍 봉황길 68,점태네 닭발
,,,,,경상남도 창원시 의창구 원이대로55번길 29,코리안바베큐 도계점
,,,,,대전광역시 대덕구 중리남로 9,명성생오리
,,,,,대전광역시 대덕구 계족산로17번길 93,나라네한우국밥
,,,,,충청남도 공주시 유구읍 산이골길 14-1,산이골가든
,,,,,대전광역시 동구 동서대로1695번길 30,탐앤탐스 대전복합터미널점
,,,,,강원도 횡성군 횡성읍 횡성로 337,횡성축협 한우프라자본점
,,,,,경상남도 창원시 성산구 반송로50번길 15,옛날돼지국밥
,,,,,경기도 오산시 궐리사로 8,봉이치킨궐동점
,,,,,경상남도 창원시 의창구 창원대로 415,스무디킹 창원홈플러스점
,,,,,경상남도 창원시 진해구 충장로 66,샐프레소
,,,,,충청남도 공주시 반포면 반포초교길 99,영암카페
,,,,,경상남도 창원시 마산회원구 구암남10길 5,진해왕족발
,,,,,강원도 강릉시 교동,진가족발
,,,,,전라남도 광양시 발섬1길 7-17,산고등어횟집
,,,,,경기도 파주시 가람로21번길 7-33,소하리두루치기
,,,,,경상남도 창원시 의창구 의안로32번길 11,대암면식가
,,,,,대전광역시 대덕구 계족로690번길 21,처갓집양념치킨 송촌1점
,,,,,전라남도 해남군 해남읍 읍내리 23-6,날라리뮤직홀
,,,,,경상남도 창원시 마산회원구 합성1동,장충동왕족발
,,,,,전라남도 여수시 웅천동,장충동왕족발
,,,,,대전광역시 대덕구 계족로663번길 30,김밥이야기
,,,,,대전광역시 대덕구 송촌북로32번길 20,금강나루
,,,,,경상북도 영천시 신녕면 본관시장길 3,삼포추어탕
,,,,,경상남도 통영시 산양읍 산양일주로 1674,민속보리밥집
,,,,,전라남도 영암군 영암읍 천황사로 280-28,산장식당
,,,,,대전광역시 대덕구 계족로740번길 23-13,일억조회관
,,,,,대전광역시 대덕구 중리남로8번길 77,서울뚝배기
,,,,,대전광역시 대덕구 우암로 452,춘천고려닭갈비식당
,,,,,전라북도 부안군 위도면 깊은금안길 2-4,그곳에가면
,,,,,경기도 안성시 시장길 73,신흥정육점식당
,,,,,경상남도 창원시 성산구 성산패총로178번길 51,에덴식당
,,,,,경상남도 창원시 마산회원구 송평로 170,거창가든
,,,,,경기도 부천시 부일로 223,워터플라워부천지점
,,,,,경상북도 예천군 풍양면 낙상2길 32-1,정다방(풍양)
,,,,,울산광역시 동구 화정동,신사동왕족발
,,,,,강원도 횡성군 우천면 경강로용둔1길 131,삼오정
,,,,,경기도 파주시 적성면 청송로 1027-30,수리야
,,,,,전라남도 순천시 외서면 쌍향수길 454,외서간이음식점
,,,,,전라남도 여수시 봉계동,장충동왕족발비엔에프
,,,,,광주광역시 광산구 송정1동,키스다방
,,,,,광주광역시 광산구 선암동,맛있는황제쟁반짜장
,,,,,경상북도 경산시 자인면 자인로 191-1,쌩뚱맛소식육식당
,,,,,경기도 용인시 기흥구 죽전로 47,고봉민김밥인 죽전보정점
,,,,,인천광역시 부평구 부평문화로66번길 7,타니아 부평점
,,,,,경상남도 함안군 대산면 대산중앙로 7,길마정식당
,,,,,제주특별자치도 서귀포시 중문상로 45,다미야중문점
,,,,,경상북도 경산시 진량읍 해든길1길 9,빡까닭
,,,,,충청남도 보령시 목장3길 32,소풍노래클럽
,,,,,대구광역시 서구 비산7동,비비큐치킨
,,,,,경기도 용인시 기흥구 보정동,중국성
,,,,,경상북도 경산시 진량읍 공단1로 9,어탕국수 본점
,,,,,광주광역시 광산구 석문길 17,들꽃산장
,,,,,경상북도 경산시 진량읍 봉황길 18,고마담치킨진량점
,,,,,경상북도 경산시 진량읍 해든길1길 5,촌놈커피
,,,,,전라남도 완도군 완도읍 해변공원로 39-1,신바람가요방
,,,,,전라남도 순천시 주암면 동주로 2038,김밥마을치킨통닭
,,,,,경상남도 창원시 의창구 원이대로579번길 6,부산진오뎅
,,,,,경상북도 경산시 진량읍 공단로 468,롯데리아경산진량점
,,,,,경상북도 경산시 자인면 서부리 254-3,북삼식육식당
,,,,,대전광역시 대덕구 아리랑로 211,숯검댕이식당
,,,,,부산광역시 부산진구 가야대로679번길 155,숯돼지
,,,,,전라남도 목포시 연산동,미성야식
,,,,,경상남도 김해시 대청동,황금성
,,,,,경상남도 창원시 진해구 석동로59번길 6-7,산미아구오리
,,,,,경상남도 창원시 의창구 의창대로132번길 25,비에이치씨(BHC)치킨팔용점
,,,,,경기도 광명시 오리로619번길 13,시네빈스
,,,,,경상북도 경산시 자인면 자인시장길 6,삼정콩국수
,,,,,경기도 용인시 처인구 중부대로1353번길 10-8,순살파닭 명지대점
,,,,,제주특별자치도 서귀포시 안덕면 한창로 340,헬로키티카페 제주 아일랜드점
,,,,,울산광역시 북구 명촌8길 6,야시노래타운
,,,,,전라남도 여수시 예울마루로 35-14,비턴여수웅천점
,,,,,경기도 부천시 신흥로 190-1,엘 브레드
,,,,,경상북도 상주시 사벌면 덕담1길 84-1,상주골
,,,,,전라북도 고창군 흥덕면 서이길 6,맥시칸치킨 흥덕점
,,,,,경상남도 창원시 의창구 의창대로62번길 5-8,풀코스술마시는노래방
,,,,,경상북도 경산시 자인면 단북리 63,다빈치커피 대경대학점
,,,,,경상북도 경산시 압량면 압독2로2길 31,세빠프레소
,,,,,강원도 원주시 소초면 치악로 2985,송어무한리필
,,,,,대전광역시 대덕구 덕암로195번길 8,미가불고기
,,,,,경상남도 김해시 진영읍 김해대로407번길 5,장충동왕족발
,,,,,경상남도 창원시 의창구 명서동,장충동왕족발
,,,,,경상남도 창원시 의창구 봉곡동,장충동왕족발
,,,,,경상남도 창원시 진해구 중원동로 83,쌀통닭 진해충무점
,,,,,경상남도 창원시 의창구 용지로153번길 14,산청흑돼지
,,,,,경상북도 경산시 압량면 건흥길 12-4,연지매운탕
,,,,,경상남도 창원시 성산구 사파동,쌀통닭신월점
,,,,,경상남도 창원시 성산구 중앙동,쌀통닭신월점
,,,,,경상남도 창원시 의창구 용호동,쌀통닭신월점
,,,,,경상북도 경산시 진량읍 공단1로 51,카페리코 진량점
,,,,,경상남도 창원시 의창구 용지로153번길 12,인디치킨포차
,,,,,경상북도 경산시 진량읍 공단2로3길 6,영구반점
,,,,,경상북도 경산시 진량읍 공단1로 24,보길도낙지
,,,,,서울특별시 노원구 상계동 332-8,호호포차
,,,,,부산광역시 중구 비프광장로 31,18번완당집
,,,,,부산광역시 중구 광복로12번길 3,멕코이치킨
,,,,,부산광역시 중구 부평2길 29,새부평식당 
,,,,,부산광역시 중구 부평동1가 35-9,박대포 소금구이
,,,,,부산광역시 중구 광복로16번길 11,봉짱
,,,,,부산광역시 부산진구 서면문화로 48-1,춘하추동밀면 서면본점
,,,,,서울특별시 용산구 이태원로 247,분짜라붐 이태원점
,,,,,부산광역시 부산진구 가야대로 772,옵스 롯데백화점부산본점
,,,,,부산광역시 동래구 충렬대로179번길 5,고택
,,,,,서울특별시 양천구 목동서로 155,오목집 목동 본점
,,,,,경상북도 경산시 남매로 239,교동면옥 경산점
,,,,,경기도 고양시 일산동구 고봉로 20-21,김종한의 족발시대
,,,,,대구광역시 달서구 달구벌대로344길 11,박대포 소금구이 두류동
,,,,,대구광역시 중구 달성로22길 86,태능집
,,,,,서울특별시 강남구 언주로172길 54,뱃고동
,,,,,서울특별시 종로구 새문안로5길 31,루뽀
,,,,,서울특별시 중구 을지로20길 24,산수갑산
,,,,,서울특별시 서대문구 이화여대7길  48 경국빌딩,비밀(be meal)
,,,,,광주광역시 북구 대자로 62,박소영왕만두
,,,,,서울특별시 서대문구 이화여대7길  48 경국빌딩,비밀(be meal)
,,,,,서울특별시 마포구 토정로 27-1,문라이즈
,,,,,서울특별시 마포구 성미산로 153-13,빵어니스타
,,,,,서울특별시 마포구 와우산로 157,수카라
,,,,,인천광역시 서구 봉수대로 1615,궁안뜰꿩만두
,,,,,서울특별시 마포구 동교로29길 68,딩가케이크
,,,,,대구광역시 중구 달구벌대로447길 64,엘아이티
,,,,,경상북도 경산시 강변동로 290,CW레스토랑
,,,,,부산광역시 동구 중앙대로180번길 6-11,황산밀면
,,,,,서울특별시 강남구 광평로51길 8,203 갈비해물집
,,,,,경기도 고양시 일산서구 탄중로221번길 1,이학
,,,,,서울특별시 마포구 잔다리로 123,진진
,,,,,서울특별시 마포구 독막로19길 42,보물섬식당
,,,,,서울특별시 마포구 독막로6길 15,카페쇼파르
,,,,,서울특별시 마포구 와우산로13길 49-11,하라빼꼬홍대본점
,,,,,서울특별시 마포구 독막로 96,스시가마시
,,,,,광주광역시 북구 무등로 144,옥천면옥본점
,,,,,경기도 하남시 미사강변북로30번길 63,플랩잭 팬트리
,,,,,서울특별시 마포구 포은로8길 5,미자카야
,,,,,서울특별시 중구 마른내로 74,황평집
,,,,,경상북도 경산시 대학로 327,파스쿠찌 영남대점
,,,,,경기도 하남시 미사강변북로30번길 63,플랩잭 팬트리
,,,,,제주특별자치도 서귀포시 일주서로 682,돈가마을
,,,,,경기도 성남시 중원구 도촌로7번길 3-7,팔진
,,,,,서울특별시 동대문구 장한로 194,양지함박왕돈까스 기사님식당
,,,,,경기도 성남시 분당구 판교동 511-6,한우나리 
,,,,,경기도 성남시 분당구 야탑동 355-2,짱가네
,,,,,광주광역시 북구 북문대로33번길 14,cafe 다온
,,,,,부산광역시 해운대구 우동 622-1,해운대바다마을갈매기23호
,,,,,강원도 속초시 엑스포로 12-36,청초수물회
,,,,,대전광역시 유성구 도안대로567번길 3,백마강
,,,,,서울특별시 송파구 올림픽로 300,홍대돈부리 롯데월드몰점
,,,,,경기도 성남시 중원구 도촌북로 78,엉클파닭 도촌점
,,,,,서울특별시 동작구 흑석로11길 4 목욕탕,엉터리생고기 중앙대점
,,,,,서울특별시 송파구 오금로16길 5,미엔아이
,,,,,서울특별시 송파구 백제고분로21길 20,호이안박스
,,,,,서울특별시 성북구 인촌로1길 87,더홈서울
,,,,,서울특별시 관악구 관악로14길 98,에그썸 (EGG THUMB)
,,,,,서울특별시 종로구 자하문로7길 50,통인스윗
,,,,,서울특별시 종로구 자하문로9길 11,포담
,,,,,경기도 남양주시 와부읍 석실로138번길 21-49,끼리한우정육식당
,,,,,충청북도 음성군 중앙로 137,금수강산
,,,,,서울특별시 서초구 방배로28길 16,묘오또
,,,,,대전광역시 중구 대종로505번길 29,광천식당
,,,,,서울특별시 용산구 한강대로 200-1,카데뜨
,,,,,서울특별시 중구 명동10길 29,명동교자본점
,,,,,서울특별시 동작구 흑석로 112,장독대
,,,,,전라남도 함평군 함평읍 함평천우길 52,키친205카페
,,,,,부산광역시 금정구 부산대학로 29 네오스퀘어  2층,하나이미
,,,,,부산광역시 동래구 온천천로431번길 4-1,먹음직 온천천점
,,,,,대구광역시 중구 중앙대로77길 26-2,종로초밥(대구점)
,,,,,울산광역시 남구 삼산중로 42,모던나인
,,,,,서울특별시 용산구 두텁바위로 10,구복만두
,,,,,울산광역시 남구 삼산로 231,팬아시아 울산삼산점
,,,,,울산광역시 울주군 서생면 대송리 386,하와이새우트럭 간절곶본점
,,,,,울산광역시 동구 등대로 99,하와이새우트럭 대왕암공원점
,,,,,울산광역시 울주군 청량읍 청량천변로 131,노방촌
,,,,,울산광역시 남구 삼산로155번길 6,초밥집
,,,,,서울특별시 강북구 삼각산로 85 강북문화예술회관,육면당
,,,,,충청남도 아산시 온천대로 1686-11,도뜰정육식당
,,,,,충청남도 아산시 온천대로 1686-11,도뜰정육식당
,,,,,서울특별시 강남구 언주로168길 15,참한
,,,,,서울특별시 강남구 봉은사로5길 10,장남식당
,,,,,부산광역시 부산진구 중앙대로702번길 17-2,화전국수
,,,,,대구광역시 중구 공평로 26-9,딜리저트
,,,,,대구광역시 중구 약령길 59 문도당,메이준
,,,,,대구광역시 동구 동촌로 278,칭구짬뽕
,,,,,서울특별시 서초구 반포대로14길 30,백암왕순대
,,,,,서울특별시 용산구 한강대로48길 17,커피품격
,,,,,충청남도 천안시 동남구 서부대로 515,대게나라 천안점
,,,,,서울특별시 용산구 신흥로20길 45-1,더백푸드트럭
,,,,,서울특별시 마포구 와우산로 66,신주양꼬치
,,,,,부산광역시 기장군 일광면 일광로 354,그릿비 일광
,,,,,부산광역시 부산진구 서전로 61,꾸오이아노
,,,,,부산광역시 부산진구 전포대로209번길 39,키친보이즈
,,,,,부산광역시 부산진구 전포대로 206-2,오월생
,,,,,부산광역시 부산진구 전포대로255번길 11,카페 숨은
,,,,,서울특별시 마포구 양화로18안길 20,청년다방 서울홍대점
,,,,,경기도 포천시 일동면 화동로 1258,명지원 이동갈비
,,,,,서울특별시 용산구 신흥로3길 2,보니스피자펍
